Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	S&P 500 Index - #Ticks	SMAVG (15)
2017-01-04 00:15:00	2252.16	2252.44	2250.22	2250.34	2246.01	2244.92		300	300
2017-01-04 00:10:00	2252.12	2252.52	2251.44	2252.13	2245.83	2244.89		300	300
2017-01-04 00:05:00	2251.37	2252.60	2251.35	2252.12	2245.61	2244.84		300	300
2017-01-04 00:00:00	2252.29	2252.29	2249.60	2251.38	2245.40	2244.81		300	300
2017-01-03 23:55:00	2255.19	2255.19	2252.22	2252.34	2245.22	2244.79		300	300
2017-01-03 23:50:00	2255.58	2256.09	2254.94	2255.18	2245.03	2244.76		300	300
2017-01-03 23:45:00	2256.64	2257.15	2255.60	2255.60	2244.78	2244.70		300	300
2017-01-03 23:40:00	2257.66	2258.22	2256.64	2256.70	2244.53	2244.63		300	300
2017-01-03 23:35:00	2260.10	2260.20	2257.63	2257.64	2244.26	2244.55		300	300
2017-01-03 23:30:00	2261.01	2262.10	2260.07	2260.11	2243.93	2244.46		300	300
2017-01-03 23:25:00	2261.37	2261.89	2260.87	2261.00	2243.55	2244.35		300	300
2017-01-03 23:20:00	2261.34	2261.53	2260.61	2261.34	2243.16	2244.22		300	300
2017-01-03 23:15:00	2261.43	2262.05	2260.50	2261.37	2242.76	2244.10		300	300
2017-01-03 23:10:00	2263.15	2263.33	2261.31	2261.38	2242.36	2243.97		300	300
2017-01-03 23:05:00	2257.18	2263.88	2256.86	2263.00	2241.98	2243.85		300	300
2017-01-03 23:00:00	2255.66	2257.27	2255.06	2257.20	2241.57	2243.71		300	300
2017-01-03 22:55:00	2254.25	2255.61	2253.65	2255.61	2241.29	2243.63		300	300
2017-01-03 22:50:00	2254.48	2254.48	2253.09	2254.28	2241.06	2243.56		300	300
2017-01-03 22:45:00	2255.14	2256.06	2253.85	2254.58	2240.86	2243.50		300	300
2017-01-03 22:40:00	2254.29	2255.44	2253.78	2255.00	2240.66	2243.45		300	300
2017-01-03 22:35:00	2256.91	2258.21	2253.81	2254.27	2240.45	2243.39		300	300
2017-01-03 22:30:00	2251.57	2257.03	2251.57	2256.88	2240.28	2243.34		300	300
2016-12-31 05:10:00	2238.83	2238.83	2238.83	2238.83	2240.04	2243.26		300	300
2016-12-31 05:05:00	2238.83	2238.83	2238.83	2238.83	2240.14	2243.35		300	300
2016-12-31 05:00:00	2239.52	2239.52	2238.83	2238.83	2240.28	2243.45		300	300
2016-12-31 04:55:00	2235.01	2240.35	2234.81	2239.79	2240.44	2243.55		300	300
2016-12-31 04:50:00	2235.05	2235.11	2234.22	2235.01	2240.58	2243.65		300	300
2016-12-31 04:45:00	2235.53	2236.42	2235.09	2235.29	2240.82	2243.80		300	300
2016-12-31 04:40:00	2237.82	2237.83	2235.91	2235.91	2241.02	2243.94		300	300
2016-12-31 04:35:00	2238.93	2238.95	2237.60	2237.86	2241.24	2244.08		300	300
2016-12-31 04:30:00	2239.57	2240.01	2238.24	2238.94	2241.39	2244.20		300	300
2016-12-31 04:25:00	2238.07	2239.55	2238.06	2239.53	2241.52	2244.28		300	300
2016-12-31 04:20:00	2237.91	2238.82	2237.67	2238.06	2241.62	2244.36		300	300
2016-12-31 04:15:00	2237.72	2238.67	2237.72	2237.89	2241.73	2244.43		300	300
2016-12-31 04:10:00	2236.12	2237.78	2235.96	2237.69	2241.85	2244.51		300	300
2016-12-31 04:05:00	2235.28	2236.35	2235.23	2236.11	2241.98	2244.60		300	300
2016-12-31 04:00:00	2235.24	2235.44	2234.33	2235.44	2242.16	2244.70		300	300
2016-12-31 03:55:00	2234.78	2235.29	2233.62	2235.26	2242.32	2244.82		300	300
2016-12-31 03:50:00	2235.59	2235.65	2234.66	2234.78	2242.49	2244.94		300	300
2016-12-31 03:45:00	2238.89	2238.92	2235.55	2235.57	2242.66	2245.07		300	300
2016-12-31 03:40:00	2239.21	2239.22	2238.57	2238.89	2242.82	2245.19		300	300
2016-12-31 03:35:00	2238.24	2239.24	2238.23	2239.22	2242.94	2245.27		300	300
2016-12-31 03:30:00	2237.86	2238.69	2237.03	2238.25	2242.99	2245.35		300	300
2016-12-31 03:25:00	2238.67	2238.90	2237.86	2237.86	2243.07	2245.44		300	300
2016-12-31 03:20:00	2239.41	2239.43	2238.57	2238.68	2243.18	2245.55		300	300
2016-12-31 03:15:00	2238.94	2239.87	2238.90	2239.40	2243.30	2245.65		300	300
2016-12-31 03:10:00	2239.46	2239.47	2238.45	2238.94	2243.39	2245.73		300	300
2016-12-31 03:05:00	2240.06	2240.28	2239.47	2239.47	2243.48	2245.82		300	300
2016-12-31 03:00:00	2240.46	2240.72	2240.00	2240.07	2243.56	2245.90		300	300
2016-12-31 02:55:00	2241.56	2241.59	2240.24	2240.47	2243.70	2245.97		300	300
2016-12-31 02:50:00	2241.03	2241.85	2240.81	2241.56	2243.84	2246.04		300	300
2016-12-31 02:45:00	2241.50	2241.62	2240.93	2241.02	2243.95	2246.08		300	300
2016-12-31 02:40:00	2242.51	2242.91	2241.51	2241.51	2244.07	2246.13		300	300
2016-12-31 02:35:00	2242.78	2243.40	2242.51	2242.52	2244.22	2246.17		300	300
2016-12-31 02:30:00	2242.66	2243.06	2242.44	2242.78	2244.35	2246.22		300	300
2016-12-31 02:25:00	2243.40	2243.64	2242.63	2242.68	2244.48	2246.26		300	300
2016-12-31 02:20:00	2242.81	2243.65	2242.46	2243.38	2244.62	2246.31		300	300
2016-12-31 02:15:00	2241.54	2242.90	2241.45	2242.82	2244.73	2246.36		300	300
2016-12-31 02:10:00	2240.99	2241.69	2240.99	2241.55	2244.85	2246.42		300	300
2016-12-31 02:05:00	2241.44	2241.49	2240.98	2241.01	2244.99	2246.49		300	300
2016-12-31 02:00:00	2241.50	2241.79	2241.34	2241.46	2245.14	2246.57		300	300
2016-12-31 01:55:00	2240.99	2241.59	2240.79	2241.51	2245.28	2246.64		300	300
2016-12-31 01:50:00	2242.36	2242.37	2240.38	2240.99	2245.43	2246.72		300	300
2016-12-31 01:45:00	2242.83	2242.85	2242.02	2242.37	2245.59	2246.79		300	300
2016-12-31 01:40:00	2243.08	2243.17	2242.39	2242.83	2245.73	2246.86		300	300
2016-12-31 01:35:00	2244.22	2244.22	2242.90	2243.09	2245.85	2246.92		300	300
2016-12-31 01:30:00	2243.97	2244.70	2243.85	2244.24	2245.96	2246.97		300	300
2016-12-31 01:25:00	2244.77	2244.77	2243.99	2243.99	2246.05	2247.02		300	300
2016-12-31 01:20:00	2244.62	2245.27	2244.49	2244.78	2246.14	2247.07		300	300
2016-12-31 01:15:00	2245.61	2245.68	2244.36	2244.62	2246.23	2247.11		300	300
2016-12-31 01:10:00	2244.69	2245.72	2244.34	2245.58	2246.33	2247.17		300	300
2016-12-31 01:05:00	2244.12	2244.67	2243.45	2244.67	2246.39	2247.23		300	300
2016-12-31 01:00:00	2245.79	2246.04	2243.71	2244.15	2246.48	2247.30		300	300
2016-12-31 00:55:00	2246.75	2246.76	2245.80	2245.80	2246.57	2247.38		300	300
2016-12-31 00:50:00	2246.94	2247.68	2246.74	2246.75	2246.61	2247.44		300	300
2016-12-31 00:45:00	2246.99	2247.53	2246.85	2246.85	2246.66	2247.50		300	300
2016-12-31 00:40:00	2245.39	2247.34	2245.35	2246.95	2246.73	2247.55		300	300
2016-12-31 00:35:00	2246.60	2246.60	2245.39	2245.39	2246.78	2247.59		300	300
2016-12-31 00:30:00	2245.76	2246.59	2245.55	2246.59	2246.86	2247.67		300	300
2016-12-31 00:25:00	2245.32	2246.58	2245.27	2245.77	2246.92	2247.72		300	300
2016-12-31 00:20:00	2244.43	2245.38	2244.15	2245.32	2247.00	2247.77		300	300
2016-12-31 00:15:00	2243.59	2244.53	2243.59	2244.45	2247.04	2247.82		300	300
2016-12-31 00:10:00	2243.69	2243.96	2243.33	2243.58	2247.09	2247.90		300	300
2016-12-31 00:05:00	2244.54	2244.65	2243.67	2243.68	2247.14	2248.00		300	300
2016-12-31 00:00:00	2244.79	2244.86	2244.34	2244.53	2247.18	2248.10		300	300
2016-12-30 23:55:00	2243.73	2244.97	2243.70	2244.90	2247.21			300	300
2016-12-30 23:50:00	2243.40	2244.11	2243.33	2243.72	2247.25			300	300
2016-12-30 23:45:00	2243.24	2243.65	2242.75	2243.38	2247.32			300	300
2016-12-30 23:40:00	2243.88	2244.18	2243.24	2243.26	2247.40			300	300
2016-12-30 23:35:00	2244.51	2244.51	2243.65	2243.86	2247.48			300	300
2016-12-30 23:30:00	2242.04	2244.50	2242.03	2244.50	2247.55			300	300
2016-12-30 23:25:00	2242.29	2242.44	2241.89	2242.04	2247.60			300	300
2016-12-30 23:20:00	2243.32	2243.84	2241.77	2242.26	2247.70			300	300
2016-12-30 23:15:00	2244.73	2244.78	2243.26	2243.33	2247.81			300	300
2016-12-30 23:10:00	2243.95	2244.82	2243.88	2244.73	2247.92			300	300
2016-12-30 23:05:00	2243.05	2244.33	2243.04	2243.97	2248.00			300	300
2016-12-30 23:00:00	2243.50	2243.89	2242.51	2243.03	2248.07			300	300
2016-12-30 22:55:00	2246.79	2246.85	2243.35	2243.78	2248.16			300	300
2016-12-30 22:50:00	2247.95	2248.02	2246.28	2246.78	2248.23			300	300
2016-12-30 22:45:00	2246.91	2248.77	2246.72	2247.83	2248.25			300	300
2016-12-30 22:40:00	2247.24	2248.74	2246.61	2246.87	2248.23			300	300
2016-12-30 22:35:00	2248.75	2250.88	2247.25	2247.25	2248.22			300	300
2016-12-30 22:30:00	2251.61	2253.58	2248.66	2248.80	2248.18			300	300
2016-12-30 05:10:00	2249.26	2249.26	2249.26	2249.26	2248.12			300	300
2016-12-30 05:05:00	2249.26	2249.26	2249.26	2249.26	2248.08			300	300
2016-12-30 05:00:00	2249.43	2249.43	2249.26	2249.26	2248.04			300	300
2016-12-30 04:55:00	2248.80	2249.58	2248.65	2249.28	2248.00			300	300
2016-12-30 04:50:00	2248.68	2249.36	2248.68	2248.71	2247.98			300	300
2016-12-30 04:45:00	2248.55	2248.92	2248.30	2248.56	2247.98			300	300
2016-12-30 04:40:00	2248.58	2248.69	2248.29	2248.51	2247.98			300	300
2016-12-30 04:35:00	2248.75	2248.93	2248.07	2248.56	2248.00			300	300
2016-12-30 04:30:00	2248.92	2249.67	2248.74	2248.76	2248.01			300	300
2016-12-30 04:25:00	2249.28	2249.46	2248.96	2248.99	2248.01			300	300
2016-12-30 04:20:00	2248.81	2249.56	2248.76	2249.28	2248.00			300	300
2016-12-30 04:15:00	2248.84	2249.30	2248.81	2248.81	2247.99			300	300
2016-12-30 04:10:00	2248.47	2248.97	2248.47	2248.86	2247.99			300	300
2016-12-30 04:05:00	2248.85	2248.85	2248.24	2248.48	2247.98			300	300
2016-12-30 04:00:00	2249.10	2249.73	2248.83	2248.83	2247.99			300	300
2016-12-30 03:55:00	2249.46	2249.48	2248.97	2249.11	2248.00			300	300
2016-12-30 03:50:00	2248.85	2249.63	2248.80	2249.44	2248.00			300	300
2016-12-30 03:45:00	2248.89	2249.75	2248.84	2248.84	2248.01			300	300
2016-12-30 03:40:00	2248.68	2248.90	2247.98	2248.89	2248.06			300	300
2016-12-30 03:35:00	2247.93	2248.76	2247.93	2248.71	2248.12			300	300
2016-12-30 03:30:00	2249.27	2249.43	2247.90	2247.90	2248.20			300	300
2016-12-30 03:25:00	2250.20	2250.20	2249.19	2249.23	2248.28			300	300
2016-12-30 03:20:00	2249.64	2250.71	2249.64	2250.22	2248.34			300	300
2016-12-30 03:15:00	2249.30	2249.90	2249.21	2249.63	2248.37			300	300
2016-12-30 03:10:00	2249.62	2249.77	2249.19	2249.30	2248.40			300	300
2016-12-30 03:05:00	2249.70	2249.84	2249.25	2249.62	2248.48			300	300
2016-12-30 03:00:00	2247.66	2249.80	2247.61	2249.70	2248.52			300	300
2016-12-30 02:55:00	2246.87	2247.64	2246.27	2247.64	2248.55			300	300
2016-12-30 02:50:00	2245.77	2246.92	2245.71	2246.87	2248.60			300	300
2016-12-30 02:45:00	2245.86	2246.01	2245.71	2245.78	2248.71			300	300
2016-12-30 02:40:00	2246.08	2246.30	2245.74	2245.86	2248.87			300	300
2016-12-30 02:35:00	2246.72	2246.73	2246.05	2246.10	2249.03			300	300
2016-12-30 02:30:00	2247.39	2247.45	2246.42	2246.71				300	300
2016-12-30 02:25:00	2247.24	2247.66	2247.23	2247.40				300	300
2016-12-30 02:20:00	2247.27	2247.61	2246.97	2247.24				300	300
2016-12-30 02:15:00	2247.40	2247.68	2247.12	2247.28				300	300
2016-12-30 02:10:00	2247.03	2247.33	2246.85	2247.32				300	300
2016-12-30 02:05:00	2247.31	2247.49	2246.95	2247.05				300	300
2016-12-30 02:00:00	2247.67	2248.00	2247.18	2247.31				300	300
2016-12-30 01:55:00	2248.91	2249.00	2247.65	2247.69				300	300
2016-12-30 01:50:00	2248.56	2248.99	2248.52	2248.90				300	300
2016-12-30 01:45:00	2247.69	2248.69	2247.55	2248.56				300	300
2016-12-30 01:40:00	2247.29	2248.17	2247.28	2247.68				300	300
2016-12-30 01:35:00	2247.30	2247.43	2247.20	2247.29				300	300
2016-12-30 01:30:00	2247.64	2247.93	2247.25	2247.29				300	300
2016-12-30 01:25:00	2247.00	2248.07	2246.79	2247.64				300	300
2016-12-30 01:20:00	2246.25	2247.08	2246.20	2247.01				300	300
2016-12-30 01:15:00	2245.37	2246.85	2245.36	2246.28				300	300
2016-12-30 01:10:00	2245.76	2245.78	2244.56	2245.37				300	300
2016-12-30 01:05:00	2247.03	2247.03	2245.69	2245.76				300	300
2016-12-30 01:00:00	2247.27	2247.41	2246.94	2247.04				300	300
2016-12-30 00:55:00	2247.35	2247.75	2247.07	2247.24				300	300
2016-12-30 00:50:00	2248.41	2248.41	2246.57	2247.34				300	300
2016-12-30 00:45:00	2248.71	2249.07	2248.41	2248.42				300	300
2016-12-30 00:40:00	2248.62	2248.87	2248.54	2248.73				300	300
2016-12-30 00:35:00	2249.28	2249.72	2248.62	2248.62				300	300
2016-12-30 00:30:00	2249.03	2249.35	2248.97	2249.28				300	300
2016-12-30 00:25:00	2248.74	2249.33	2248.68	2249.01				300	300
2016-12-30 00:20:00	2248.70	2249.00	2248.33	2248.75				300	300
2016-12-30 00:15:00	2248.91	2249.14	2247.90	2248.70				300	300
2016-12-30 00:10:00	2248.77	2249.43	2248.46	2248.90				300	300
2016-12-30 00:05:00	2248.28	2248.90	2247.93	2248.77				300	300
2016-12-30 00:00:00	2249.14	2249.30	2248.25	2248.29				300	300
2016-12-29 23:55:00	2249.11	2249.74	2248.81	2249.05				300	300
2016-12-29 23:50:00	2249.09	2249.36	2248.49	2249.10				300	300
2016-12-29 23:45:00	2250.22	2250.74	2249.04	2249.08				300	300
2016-12-29 23:40:00	2251.20	2251.20	2250.18	2250.26				300	300
2016-12-29 23:35:00	2251.81	2252.23	2251.22	2251.22				300	
2016-12-29 23:30:00	2252.65	2252.85	2251.77	2251.82				300	
2016-12-29 23:25:00	2252.01	2253.26	2251.85	2252.60				300	
2016-12-29 23:20:00	2252.37	2252.53	2251.61	2252.00				300	
2016-12-29 23:15:00	2251.47	2252.50	2251.20	2252.38				300	
2016-12-29 23:10:00	2251.26	2251.56	2250.50	2251.49				300	
2016-12-29 23:05:00	2253.10	2253.10	2250.80	2251.34				300	
2016-12-29 23:00:00	2251.53	2253.29	2251.46	2253.12				300	
2016-12-29 22:55:00	2251.21	2251.86	2250.90	2251.55				300	
2016-12-29 22:50:00	2250.13	2251.24	2250.08	2251.23				300	
2016-12-29 22:45:00	2252.52	2252.64	2250.18	2250.19				300	
2016-12-29 22:40:00	2254.05	2254.51	2252.60	2252.60				300	
2016-12-29 22:35:00	2253.78	2254.34	2253.28	2253.81				300	
2016-12-29 22:30:00	2249.50	2253.74	2249.50	2253.71				300	
